Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario48_min32_mx10_res50_q10_ord2;T4;9.0;0.83;6.49;0.76;0.36;0.92
cenario48_min32_mx10_res50_q10_ord2;T4;10.0;0.83;7.25;0.76;0.33;0.92
cenario49_min64_mx4_res30_q5_ord1;T4;-5.0;0.87;-5.33;0.98;0.43;0.95
cenario49_min64_mx4_res30_q5_ord1;T4;-4.5;0.85;-4.84;0.97;0.46;0.95
cenario49_min64_mx4_res30_q5_ord1;T4;-4.0;0.84;-4.36;0.96;0.53;0.95
cenario49_min64_mx4_res30_q5_ord1;T4;-3.5;0.82;-3.88;0.93;0.61;0.96
cenario49_min64_mx4_res30_q5_ord1;T4;-3.0;0.81;-3.42;0.91;0.7;0.96
cenario49_min64_mx4_res30_q5_ord1;T4;-2.5;0.79;-2.97;0.88;0.78;0.97
cenario49_min64_mx4_res30_q5_ord1;T4;-2.0;0.77;-2.54;0.84;0.86;0.97
cenario49_min64_mx4_res30_q5_ord1;T4;-1.5;0.76;-2.13;0.8;0.93;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;-1.0;0.74;-1.74;0.77;0.97;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;-0.5;0.73;-1.36;0.74;0.99;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;0.5;0.71;-0.65;0.7;1.0;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;1.0;0.7;-0.3;0.68;0.98;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;1.5;0.69;0.03;0.66;0.96;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;2.0;0.68;0.36;0.64;0.93;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;2.5;0.67;0.67;0.63;0.89;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;3.0;0.66;0.98;0.61;0.85;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;3.5;0.65;1.28;0.59;0.79;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;4.0;0.64;1.58;0.58;0.73;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;4.5;0.64;1.86;0.56;0.67;0.98
cenario49_min64_mx4_res30_q5_ord1;T4;5.0;0.63;2.14;0.56;0.64;0.98
cenario50_min64_mx4_res30_q5_ord2;T4;-5.0;1.04;-6.19;1.19;0.22;0.86
cenario50_min64_mx4_res30_q5_ord2;T4;-4.5;1.02;-5.59;1.19;0.24;0.86
cenario50_min64_mx4_res30_q5_ord2;T4;-4.0;1.0;-5.0;1.17;0.31;0.87
cenario50_min64_mx4_res30_q5_ord2;T4;-3.5;0.98;-4.42;1.15;0.38;0.87
cenario50_min64_mx4_res30_q5_ord2;T4;-3.0;0.95;-3.85;1.13;0.47;0.88
cenario50_min64_mx4_res30_q5_ord2;T4;-2.5;0.92;-3.29;1.09;0.57;0.9
cenario50_min64_mx4_res30_q5_ord2;T4;-2.0;0.88;-2.76;1.03;0.7;0.92
cenario50_min64_mx4_res30_q5_ord2;T4;-1.5;0.84;-2.26;0.94;0.85;0.95
cenario50_min64_mx4_res30_q5_ord2;T4;-1.0;0.82;-1.82;0.86;0.95;0.96
cenario50_min64_mx4_res30_q5_ord2;T4;-0.5;0.8;-1.4;0.82;0.99;0.96
cenario50_min64_mx4_res30_q5_ord2;T4;0.5;0.77;-0.61;0.76;0.99;0.97
cenario50_min64_mx4_res30_q5_ord2;T4;1.0;0.76;-0.24;0.74;0.98;0.97
cenario50_min64_mx4_res30_q5_ord2;T4;1.5;0.75;0.13;0.72;0.96;0.97
cenario50_min64_mx4_res30_q5_ord2;T4;2.0;0.74;0.48;0.7;0.93;0.97
cenario50_min64_mx4_res30_q5_ord2;T4;2.5;0.73;0.83;0.69;0.89;0.97
cenario50_min64_mx4_res30_q5_ord2;T4;3.0;0.72;1.17;0.67;0.84;0.97
cenario50_min64_mx4_res30_q5_ord2;T4;3.5;0.71;1.5;0.66;0.79;0.96
cenario50_min64_mx4_res30_q5_ord2;T4;4.0;0.71;1.83;0.64;0.73;0.96
cenario50_min64_mx4_res30_q5_ord2;T4;4.5;0.7;2.14;0.62;0.67;0.96
cenario50_min64_mx4_res30_q5_ord2;T4;5.0;0.69;2.45;0.62;0.64;0.96
cenario51_min64_mx4_res30_q10_ord1;T4;-10.0;0.94;-10.39;1.02;0.16;0.94
cenario51_min64_mx4_res30_q10_ord1;T4;-9.0;0.93;-9.37;1.02;0.18;0.94
cenario51_min64_mx4_res30_q10_ord1;T4;-8.0;0.92;-8.35;1.02;0.21;0.94
cenario51_min64_mx4_res30_q10_ord1;T4;-7.0;0.9;-7.33;1.01;0.25;0.95
cenario51_min64_mx4_res30_q10_ord1;T4;-6.0;0.89;-6.32;1.0;0.31;0.95
cenario51_min64_mx4_res30_q10_ord1;T4;-5.0;0.87;-5.33;0.98;0.41;0.95
cenario51_min64_mx4_res30_q10_ord1;T4;-4.0;0.84;-4.36;0.95;0.54;0.95
cenario51_min64_mx4_res30_q10_ord1;T4;-3.0;0.81;-3.42;0.91;0.7;0.96
cenario51_min64_mx4_res30_q10_ord1;T4;-2.0;0.77;-2.54;0.84;0.86;0.97
cenario51_min64_mx4_res30_q10_ord1;T4;-1.0;0.74;-1.74;0.78;0.97;0.98
cenario51_min64_mx4_res30_q10_ord1;T4;1.0;0.7;-0.3;0.68;0.98;0.98
cenario51_min64_mx4_res30_q10_ord1;T4;2.0;0.68;0.36;0.64;0.93;0.98
cenario51_min64_mx4_res30_q10_ord1;T4;3.0;0.66;0.98;0.61;0.85;0.98
cenario51_min64_mx4_res30_q10_ord1;T4;4.0;0.64;1.58;0.58;0.73;0.98
cenario51_min64_mx4_res30_q10_ord1;T4;5.0;0.63;2.14;0.55;0.61;0.98
cenario51_min64_mx4_res30_q10_ord1;T4;6.0;0.61;2.68;0.53;0.5;0.98
cenario51_min64_mx4_res30_q10_ord1;T4;7.0;0.6;3.2;0.51;0.4;0.97
cenario51_min64_mx4_res30_q10_ord1;T4;8.0;0.59;3.7;0.5;0.33;0.97
cenario51_min64_mx4_res30_q10_ord1;T4;9.0;0.58;4.2;0.5;0.28;0.97
cenario51_min64_mx4_res30_q10_ord1;T4;10.0;0.57;4.7;0.5;0.25;0.97
cenario52_min64_mx4_res30_q10_ord2;T4;-10.0;1.13;-12.3;1.23;-0.0;0.86
cenario52_min64_mx4_res30_q10_ord2;T4;-9.0;1.12;-11.07;1.23;0.01;0.86
cenario52_min64_mx4_res30_q10_ord2;T4;-8.0;1.1;-9.84;1.23;0.03;0.85
cenario52_min64_mx4_res30_q10_ord2;T4;-7.0;1.09;-8.61;1.22;0.06;0.85
cenario52_min64_mx4_res30_q10_ord2;T4;-6.0;1.07;-7.39;1.21;0.12;0.86
cenario52_min64_mx4_res30_q10_ord2;T4;-5.0;1.04;-6.19;1.2;0.2;0.86
cenario52_min64_mx4_res30_q10_ord2;T4;-4.0;1.0;-5.0;1.17;0.32;0.87
cenario52_min64_mx4_res30_q10_ord2;T4;-3.0;0.95;-3.85;1.12;0.48;0.88
cenario52_min64_mx4_res30_q10_ord2;T4;-2.0;0.88;-2.76;1.01;0.73;0.92
cenario52_min64_mx4_res30_q10_ord2;T4;-1.0;0.82;-1.82;0.89;0.93;0.96
cenario52_min64_mx4_res30_q10_ord2;T4;1.0;0.76;-0.24;0.74;0.98;0.97
cenario52_min64_mx4_res30_q10_ord2;T4;2.0;0.74;0.48;0.7;0.93;0.97
cenario52_min64_mx4_res30_q10_ord2;T4;3.0;0.72;1.17;0.67;0.84;0.97
cenario52_min64_mx4_res30_q10_ord2;T4;4.0;0.71;1.83;0.64;0.73;0.96
cenario52_min64_mx4_res30_q10_ord2;T4;5.0;0.69;2.45;0.61;0.61;0.96
cenario52_min64_mx4_res30_q10_ord2;T4;6.0;0.67;3.05;0.59;0.49;0.95
cenario52_min64_mx4_res30_q10_ord2;T4;7.0;0.66;3.63;0.57;0.38;0.95
cenario52_min64_mx4_res30_q10_ord2;T4;8.0;0.65;4.2;0.56;0.3;0.94
cenario52_min64_mx4_res30_q10_ord2;T4;9.0;0.64;4.75;0.55;0.24;0.94
cenario52_min64_mx4_res30_q10_ord2;T4;10.0;0.63;5.31;0.55;0.21;0.94
cenario53_min64_mx4_res50_q5_ord1;T4;-5.0;0.85;-5.25;0.96;0.46;0.95
cenario53_min64_mx4_res50_q5_ord1;T4;-4.5;0.84;-4.78;0.95;0.49;0.95
cenario53_min64_mx4_res50_q5_ord1;T4;-4.0;0.83;-4.3;0.94;0.56;0.96
cenario53_min64_mx4_res50_q5_ord1;T4;-3.5;0.81;-3.84;0.91;0.64;0.96
cenario53_min64_mx4_res50_q5_ord1;T4;-3.0;0.8;-3.39;0.89;0.72;0.96
cenario53_min64_mx4_res50_q5_ord1;T4;-2.5;0.78;-2.95;0.86;0.8;0.97
cenario53_min64_mx4_res50_q5_ord1;T4;-2.0;0.76;-2.53;0.83;0.88;0.97
cenario53_min64_mx4_res50_q5_ord1;T4;-1.5;0.75;-2.13;0.79;0.94;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;-1.0;0.74;-1.74;0.76;0.97;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;-0.5;0.73;-1.36;0.74;0.99;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;0.5;0.7;-0.65;0.7;1.0;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;1.0;0.7;-0.3;0.68;0.98;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;1.5;0.69;0.03;0.66;0.96;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;2.0;0.68;0.35;0.64;0.93;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;2.5;0.67;0.67;0.62;0.89;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;3.0;0.66;0.98;0.6;0.84;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;3.5;0.65;1.27;0.59;0.77;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;4.0;0.64;1.56;0.57;0.71;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;4.5;0.63;1.84;0.55;0.64;0.98
cenario53_min64_mx4_res50_q5_ord1;T4;5.0;0.62;2.11;0.54;0.6;0.98
cenario54_min64_mx4_res50_q5_ord2;T4;-5.0;1.01;-6.07;1.17;0.22;0.87
cenario54_min64_mx4_res50_q5_ord2;T4;-4.5;1.0;-5.48;1.16;0.25;0.88
cenario54_min64_mx4_res50_q5_ord2;T4;-4.0;0.98;-4.9;1.15;0.31;0.88
cenario54_min64_mx4_res50_q5_ord2;T4;-3.5;0.95;-4.33;1.13;0.39;0.89
cenario54_min64_mx4_res50_q5_ord2;T4;-3.0;0.93;-3.78;1.09;0.49;0.9
cenario54_min64_mx4_res50_q5_ord2;T4;-2.5;0.9;-3.24;1.05;0.62;0.92
cenario54_min64_mx4_res50_q5_ord2;T4;-2.0;0.86;-2.73;0.99;0.75;0.93
cenario54_min64_mx4_res50_q5_ord2;T4;-1.5;0.83;-2.25;0.92;0.88;0.95
cenario54_min64_mx4_res50_q5_ord2;T4;-1.0;0.81;-1.81;0.85;0.96;0.96
cenario54_min64_mx4_res50_q5_ord2;T4;-0.5;0.8;-1.4;0.81;0.99;0.97
cenario54_min64_mx4_res50_q5_ord2;T4;0.5;0.77;-0.61;0.76;1.0;0.97
cenario54_min64_mx4_res50_q5_ord2;T4;1.0;0.76;-0.24;0.74;0.98;0.97
cenario54_min64_mx4_res50_q5_ord2;T4;1.5;0.75;0.13;0.72;0.96;0.97
cenario54_min64_mx4_res50_q5_ord2;T4;2.0;0.74;0.48;0.71;0.93;0.97
cenario54_min64_mx4_res50_q5_ord2;T4;2.5;0.73;0.83;0.69;0.89;0.97
cenario54_min64_mx4_res50_q5_ord2;T4;3.0;0.72;1.17;0.67;0.84;0.97
cenario54_min64_mx4_res50_q5_ord2;T4;3.5;0.72;1.51;0.65;0.79;0.97
cenario54_min64_mx4_res50_q5_ord2;T4;4.0;0.71;1.83;0.64;0.72;0.96
cenario54_min64_mx4_res50_q5_ord2;T4;4.5;0.7;2.14;0.62;0.65;0.96
cenario54_min64_mx4_res50_q5_ord2;T4;5.0;0.69;2.45;0.61;0.62;0.96
cenario55_min64_mx4_res50_q10_ord1;T4;-10.0;0.92;-10.22;1.01;0.17;0.94
cenario55_min64_mx4_res50_q10_ord1;T4;-9.0;0.91;-9.22;1.0;0.18;0.94
cenario55_min64_mx4_res50_q10_ord1;T4;-8.0;0.9;-8.21;1.0;0.22;0.94
cenario55_min64_mx4_res50_q10_ord1;T4;-7.0;0.89;-7.22;0.99;0.27;0.94
cenario55_min64_mx4_res50_q10_ord1;T4;-6.0;0.87;-6.23;0.98;0.34;0.95
cenario55_min64_mx4_res50_q10_ord1;T4;-5.0;0.85;-5.25;0.96;0.44;0.95
cenario55_min64_mx4_res50_q10_ord1;T4;-4.0;0.83;-4.3;0.93;0.57;0.96
cenario55_min64_mx4_res50_q10_ord1;T4;-3.0;0.8;-3.39;0.89;0.73;0.96
cenario55_min64_mx4_res50_q10_ord1;T4;-2.0;0.76;-2.53;0.83;0.88;0.97
cenario55_min64_mx4_res50_q10_ord1;T4;-1.0;0.74;-1.74;0.77;0.97;0.98
cenario55_min64_mx4_res50_q10_ord1;T4;1.0;0.7;-0.3;0.68;0.98;0.98
cenario55_min64_mx4_res50_q10_ord1;T4;2.0;0.68;0.35;0.64;0.93;0.98
cenario55_min64_mx4_res50_q10_ord1;T4;3.0;0.66;0.98;0.6;0.84;0.98
cenario55_min64_mx4_res50_q10_ord1;T4;4.0;0.64;1.56;0.57;0.71;0.98
cenario55_min64_mx4_res50_q10_ord1;T4;5.0;0.62;2.11;0.54;0.58;0.98
cenario55_min64_mx4_res50_q10_ord1;T4;6.0;0.61;2.64;0.52;0.46;0.97
cenario55_min64_mx4_res50_q10_ord1;T4;7.0;0.59;3.15;0.5;0.37;0.97
cenario55_min64_mx4_res50_q10_ord1;T4;8.0;0.58;3.65;0.49;0.31;0.97
cenario55_min64_mx4_res50_q10_ord1;T4;9.0;0.57;4.14;0.49;0.26;0.97
cenario55_min64_mx4_res50_q10_ord1;T4;10.0;0.56;4.62;0.49;0.24;0.97
cenario56_min64_mx4_res50_q10_ord2;T4;-10.0;1.1;-12.04;1.2;0.02;0.86
cenario56_min64_mx4_res50_q10_ord2;T4;-9.0;1.09;-10.84;1.2;0.03;0.86
cenario56_min64_mx4_res50_q10_ord2;T4;-8.0;1.08;-9.64;1.2;0.05;0.86
cenario56_min64_mx4_res50_q10_ord2;T4;-7.0;1.06;-8.44;1.19;0.08;0.86
cenario56_min64_mx4_res50_q10_ord2;T4;-6.0;1.04;-7.25;1.19;0.13;0.87
cenario56_min64_mx4_res50_q10_ord2;T4;-5.0;1.01;-6.07;1.17;0.2;0.87
cenario56_min64_mx4_res50_q10_ord2;T4;-4.0;0.98;-4.9;1.15;0.32;0.88
cenario56_min64_mx4_res50_q10_ord2;T4;-3.0;0.93;-3.78;1.09;0.51;0.9
cenario56_min64_mx4_res50_q10_ord2;T4;-2.0;0.86;-2.73;0.98;0.76;0.93
cenario56_min64_mx4_res50_q10_ord2;T4;-1.0;0.81;-1.81;0.87;0.94;0.96
cenario56_min64_mx4_res50_q10_ord2;T4;1.0;0.76;-0.24;0.74;0.98;0.97
cenario56_min64_mx4_res50_q10_ord2;T4;2.0;0.74;0.48;0.71;0.93;0.97
cenario56_min64_mx4_res50_q10_ord2;T4;3.0;0.72;1.17;0.67;0.84;0.97
cenario56_min64_mx4_res50_q10_ord2;T4;4.0;0.71;1.83;0.64;0.72;0.96
cenario56_min64_mx4_res50_q10_ord2;T4;5.0;0.69;2.45;0.61;0.59;0.96
cenario56_min64_mx4_res50_q10_ord2;T4;6.0;0.67;3.05;0.59;0.47;0.95
cenario56_min64_mx4_res50_q10_ord2;T4;7.0;0.66;3.62;0.57;0.37;0.95
cenario56_min64_mx4_res50_q10_ord2;T4;8.0;0.65;4.18;0.56;0.3;0.94
cenario56_min64_mx4_res50_q10_ord2;T4;9.0;0.64;4.74;0.55;0.25;0.94
cenario56_min64_mx4_res50_q10_ord2;T4;10.0;0.63;5.29;0.55;0.23;0.93
cenario57_min64_mx8_res30_q5_ord1;T4;-5.0;0.92;-5.59;1.05;0.32;0.94
cenario57_min64_mx8_res30_q5_ord1;T4;-4.5;0.9;-5.06;1.05;0.35;0.95
cenario57_min64_mx8_res30_q5_ord1;T4;-4.0;0.89;-4.54;1.03;0.44;0.95
cenario57_min64_mx8_res30_q5_ord1;T4;-3.5;0.87;-4.03;1.0;0.53;0.95
cenario57_min64_mx8_res30_q5_ord1;T4;-3.0;0.85;-3.54;0.97;0.63;0.96
cenario57_min64_mx8_res30_q5_ord1;T4;-2.5;0.83;-3.07;0.93;0.74;0.97
cenario57_min64_mx8_res30_q5_ord1;T4;-2.0;0.81;-2.61;0.89;0.84;0.97
cenario57_min64_mx8_res30_q5_ord1;T4;-1.5;0.79;-2.18;0.84;0.92;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;-1.0;0.77;-1.77;0.8;0.97;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;-0.5;0.76;-1.38;0.77;0.99;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;0.5;0.73;-0.63;0.72;0.99;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;1.0;0.72;-0.28;0.7;0.98;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;1.5;0.71;0.06;0.68;0.95;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;2.0;0.7;0.4;0.65;0.91;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;2.5;0.69;0.72;0.63;0.86;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;3.0;0.68;1.03;0.61;0.8;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;3.5;0.67;1.33;0.59;0.73;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;4.0;0.65;1.62;0.57;0.65;0.98
cenario57_min64_mx8_res30_q5_ord1;T4;4.5;0.64;1.89;0.55;0.56;0.97
cenario57_min64_mx8_res30_q5_ord1;T4;5.0;0.63;2.16;0.54;0.52;0.97
cenario58_min64_mx8_res30_q5_ord2;T4;-5.0;1.11;-6.56;1.3;0.08;0.85
cenario58_min64_mx8_res30_q5_ord2;T4;-4.5;1.09;-5.91;1.29;0.11;0.85
cenario58_min64_mx8_res30_q5_ord2;T4;-4.0;1.07;-5.27;1.27;0.18;0.86
cenario58_min64_mx8_res30_q5_ord2;T4;-3.5;1.04;-4.64;1.25;0.27;0.86
cenario58_min64_mx8_res30_q5_ord2;T4;-3.0;1.01;-4.02;1.21;0.38;0.88
cenario58_min64_mx8_res30_q5_ord2;T4;-2.5;0.97;-3.42;1.17;0.51;0.89
cenario58_min64_mx8_res30_q5_ord2;T4;-2.0;0.93;-2.85;1.09;0.67;0.92
cenario58_min64_mx8_res30_q5_ord2;T4;-1.5;0.89;-2.33;1.0;0.83;0.94
cenario58_min64_mx8_res30_q5_ord2;T4;-1.0;0.86;-1.86;0.91;0.95;0.96
cenario58_min64_mx8_res30_q5_ord2;T4;-0.5;0.84;-1.42;0.86;0.99;0.96
cenario58_min64_mx8_res30_q5_ord2;T4;0.5;0.81;-0.59;0.8;1.0;0.97
cenario58_min64_mx8_res30_q5_ord2;T4;1.0;0.8;-0.2;0.78;0.98;0.97
cenario58_min64_mx8_res30_q5_ord2;T4;1.5;0.79;0.19;0.77;0.96;0.97
cenario58_min64_mx8_res30_q5_ord2;T4;2.0;0.79;0.57;0.76;0.94;0.97
cenario58_min64_mx8_res30_q5_ord2;T4;2.5;0.78;0.95;0.75;0.92;0.97
cenario58_min64_mx8_res30_q5_ord2;T4;3.0;0.77;1.32;0.74;0.89;0.97
cenario58_min64_mx8_res30_q5_ord2;T4;3.5;0.77;1.68;0.72;0.85;0.97
cenario58_min64_mx8_res30_q5_ord2;T4;4.0;0.76;2.04;0.71;0.81;0.97
cenario58_min64_mx8_res30_q5_ord2;T4;4.5;0.75;2.4;0.7;0.77;0.97
cenario58_min64_mx8_res30_q5_ord2;T4;5.0;0.75;2.75;0.7;0.75;0.97
cenario59_min64_mx8_res30_q10_ord1;T4;-10.0;1.0;-11.01;1.09;0.1;0.93
cenario59_min64_mx8_res30_q10_ord1;T4;-9.0;0.99;-9.92;1.09;0.1;0.94
cenario59_min64_mx8_res30_q10_ord1;T4;-8.0;0.98;-8.83;1.09;0.12;0.94
cenario59_min64_mx8_res30_q10_ord1;T4;-7.0;0.96;-7.74;1.08;0.15;0.94
cenario59_min64_mx8_res30_q10_ord1;T4;-6.0;0.94;-6.66;1.08;0.21;0.94
cenario59_min64_mx8_res30_q10_ord1;T4;-5.0;0.92;-5.59;1.06;0.3;0.94
cenario59_min64_mx8_res30_q10_ord1;T4;-4.0;0.89;-4.54;1.02;0.45;0.95
cenario59_min64_mx8_res30_q10_ord1;T4;-3.0;0.85;-3.54;0.97;0.65;0.96
cenario59_min64_mx8_res30_q10_ord1;T4;-2.0;0.81;-2.61;0.89;0.84;0.97
cenario59_min64_mx8_res30_q10_ord1;T4;-1.0;0.77;-1.77;0.81;0.96;0.98
cenario59_min64_mx8_res30_q10_ord1;T4;1.0;0.72;-0.28;0.7;0.98;0.98
cenario59_min64_mx8_res30_q10_ord1;T4;2.0;0.7;0.4;0.65;0.91;0.98
cenario59_min64_mx8_res30_q10_ord1;T4;3.0;0.68;1.03;0.61;0.8;0.98
cenario59_min64_mx8_res30_q10_ord1;T4;4.0;0.65;1.62;0.57;0.65;0.98
cenario59_min64_mx8_res30_q10_ord1;T4;5.0;0.63;2.16;0.53;0.5;0.97
cenario59_min64_mx8_res30_q10_ord1;T4;6.0;0.61;2.68;0.51;0.37;0.97
cenario59_min64_mx8_res30_q10_ord1;T4;7.0;0.6;3.18;0.49;0.28;0.96
cenario59_min64_mx8_res30_q10_ord1;T4;8.0;0.58;3.67;0.49;0.23;0.96
cenario59_min64_mx8_res30_q10_ord1;T4;9.0;0.57;4.15;0.48;0.19;0.96
cenario59_min64_mx8_res30_q10_ord1;T4;10.0;0.56;4.63;0.48;0.17;0.96
cenario60_min64_mx8_res30_q10_ord2;T4;-10.0;1.22;-13.16;1.33;-0.1;0.84
cenario60_min64_mx8_res30_q10_ord2;T4;-9.0;1.2;-11.83;1.33;-0.1;0.84
cenario60_min64_mx8_res30_q10_ord2;T4;-8.0;1.19;-10.51;1.32;-0.08;0.84
cenario60_min64_mx8_res30_q10_ord2;T4;-7.0;1.17;-9.18;1.32;-0.06;0.84
cenario60_min64_mx8_res30_q10_ord2;T4;-6.0;1.14;-7.87;1.31;-0.01;0.84
cenario60_min64_mx8_res30_q10_ord2;T4;-5.0;1.11;-6.56;1.3;0.07;0.85
cenario60_min64_mx8_res30_q10_ord2;T4;-4.0;1.07;-5.27;1.27;0.19;0.86
cenario60_min64_mx8_res30_q10_ord2;T4;-3.0;1.01;-4.02;1.21;0.4;0.88
cenario60_min64_mx8_res30_q10_ord2;T4;-2.0;0.93;-2.85;1.08;0.69;0.92
cenario60_min64_mx8_res30_q10_ord2;T4;-1.0;0.86;-1.86;0.94;0.92;0.96
cenario60_min64_mx8_res30_q10_ord2;T4;1.0;0.8;-0.2;0.79;0.99;0.97
cenario60_min64_mx8_res30_q10_ord2;T4;2.0;0.79;0.57;0.76;0.94;0.97
cenario60_min64_mx8_res30_q10_ord2;T4;3.0;0.77;1.32;0.74;0.89;0.97
cenario60_min64_mx8_res30_q10_ord2;T4;4.0;0.76;2.04;0.71;0.82;0.97
cenario60_min64_mx8_res30_q10_ord2;T4;5.0;0.75;2.75;0.69;0.72;0.97
cenario60_min64_mx8_res30_q10_ord2;T4;6.0;0.74;3.43;0.68;0.62;0.96
cenario60_min64_mx8_res30_q10_ord2;T4;7.0;0.73;4.1;0.66;0.52;0.96
cenario60_min64_mx8_res30_q10_ord2;T4;8.0;0.72;4.75;0.65;0.44;0.96
cenario60_min64_mx8_res30_q10_ord2;T4;9.0;0.71;5.39;0.64;0.37;0.96
cenario60_min64_mx8_res30_q10_ord2;T4;10.0;0.7;6.03;0.64;0.34;0.95
cenario61_min64_mx8_res50_q5_ord1;T4;-5.0;0.91;-5.53;1.03;0.4;0.95
cenario61_min64_mx8_res50_q5_ord1;T4;-4.5;0.89;-5.02;1.02;0.43;0.95
cenario61_min64_mx8_res50_q5_ord1;T4;-4.0;0.88;-4.51;1.0;0.5;0.96
cenario61_min64_mx8_res50_q5_ord1;T4;-3.5;0.86;-4.01;0.98;0.58;0.96
cenario61_min64_mx8_res50_q5_ord1;T4;-3.0;0.84;-3.53;0.95;0.67;0.97
cenario61_min64_mx8_res50_q5_ord1;T4;-2.5;0.82;-3.06;0.92;0.77;0.97
cenario61_min64_mx8_res50_q5_ord1;T4;-2.0;0.81;-2.61;0.88;0.85;0.97
cenario61_min64_mx8_res50_q5_ord1;T4;-1.5;0.79;-2.18;0.84;0.92;0.98
cenario61_min64_mx8_res50_q5_ord1;T4;-1.0;0.77;-1.77;0.8;0.97;0.98
cenario61_min64_mx8_res50_q5_ord1;T4;-0.5;0.76;-1.38;0.77;0.99;0.98
cenario61_min64_mx8_res50_q5_ord1;T4;0.5;0.73;-0.63;0.72;0.99;0.99
cenario61_min64_mx8_res50_q5_ord1;T4;1.0;0.72;-0.28;0.7;0.98;0.99
cenario61_min64_mx8_res50_q5_ord1;T4;1.5;0.71;0.07;0.68;0.95;0.99
cenario61_min64_mx8_res50_q5_ord1;T4;2.0;0.7;0.4;0.66;0.92;0.98
cenario61_min64_mx8_res50_q5_ord1;T4;2.5;0.69;0.73;0.64;0.88;0.98
cenario61_min64_mx8_res50_q5_ord1;T4;3.0;0.68;1.05;0.62;0.82;0.98
cenario61_min64_mx8_res50_q5_ord1;T4;3.5;0.67;1.35;0.6;0.76;0.98
cenario61_min64_mx8_res50_q5_ord1;T4;4.0;0.66;1.65;0.58;0.69;0.98
cenario61_min64_mx8_res50_q5_ord1;T4;4.5;0.65;1.94;0.57;0.62;0.98
cenario61_min64_mx8_res50_q5_ord1;T4;5.0;0.64;2.22;0.56;0.59;0.98
cenario62_min64_mx8_res50_q5_ord2;T4;-5.0;1.09;-6.43;1.27;0.1;0.87
cenario62_min64_mx8_res50_q5_ord2;T4;-4.5;1.07;-5.8;1.26;0.13;0.88
cenario62_min64_mx8_res50_q5_ord2;T4;-4.0;1.04;-5.17;1.24;0.21;0.88
cenario62_min64_mx8_res50_q5_ord2;T4;-3.5;1.02;-4.56;1.21;0.31;0.89
cenario62_min64_mx8_res50_q5_ord2;T4;-3.0;0.99;-3.96;1.17;0.44;0.9
cenario62_min64_mx8_res50_q5_ord2;T4;-2.5;0.95;-3.38;1.12;0.57;0.91
cenario62_min64_mx8_res50_q5_ord2;T4;-2.0;0.92;-2.84;1.06;0.72;0.93
cenario62_min64_mx8_res50_q5_ord2;T4;-1.5;0.88;-2.32;0.98;0.86;0.95
cenario62_min64_mx8_res50_q5_ord2;T4;-1.0;0.86;-1.86;0.91;0.95;0.96
cenario62_min64_mx8_res50_q5_ord2;T4;-0.5;0.84;-1.42;0.86;0.99;0.97
cenario62_min64_mx8_res50_q5_ord2;T4;0.5;0.81;-0.59;0.8;1.0;0.97
cenario62_min64_mx8_res50_q5_ord2;T4;1.0;0.8;-0.2;0.78;0.98;0.97
cenario62_min64_mx8_res50_q5_ord2;T4;1.5;0.79;0.19;0.77;0.96;0.97
cenario62_min64_mx8_res50_q5_ord2;T4;2.0;0.78;0.57;0.75;0.94;0.97
cenario62_min64_mx8_res50_q5_ord2;T4;2.5;0.78;0.94;0.74;0.91;0.97
cenario62_min64_mx8_res50_q5_ord2;T4;3.0;0.77;1.31;0.73;0.87;0.97
