Cenário;Canal;scmin;scmax_real;scres_real;Ordem;R2_Medio;Hurst_q2;Largura_Espectro_DeltaAlpha
cenario18_min16_mx10_res30_q5_ord2;T4;16;12160;30;2;0.9025444841170941;1.2386521562443913;1.0070233574572232
cenario19_min16_mx10_res30_q10_ord1;T4;16;12160;30;1;0.9317803614827449;1.0379439426256973;0.8597158846437103
cenario20_min16_mx10_res30_q10_ord2;T4;16;12160;30;2;0.8882704512212161;1.2386521562443913;1.0208987489160712
cenario21_min16_mx10_res50_q5_ord1;T4;16;12160;50;1;0.945199978030093;1.0287053352003768;0.8911996599392635
cenario22_min16_mx10_res50_q5_ord2;T4;16;12160;50;2;0.9061244166057667;1.2456185368555195;0.9742350389005789
cenario23_min16_mx10_res50_q10_ord1;T4;16;12160;50;1;0.9293487760586455;1.0287053352003768;0.9212501530005373
cenario24_min16_mx10_res50_q10_ord2;T4;16;12160;50;2;0.8914732759444306;1.2456185368555195;1.0006487490897849
cenario25_min32_mx4_res30_q5_ord1;T4;32;30400;30;1;0.9579911393832312;0.8758960981601475;0.673926385099552
cenario26_min32_mx4_res30_q5_ord2;T4;32;30400;30;2;0.9250451476395746;1.0227441324460609;0.7716386091282823
cenario27_min32_mx4_res30_q10_ord1;T4;32;30400;30;1;0.9392448394523673;0.8758960981601475;0.726243547551018
cenario28_min32_mx4_res30_q10_ord2;T4;32;30400;30;2;0.9052111435641452;1.0227441324460609;0.8096437045850049
cenario29_min32_mx4_res50_q5_ord1;T4;32;30400;50;1;0.960729071581399;0.8775538084739054;0.6886502863407413
cenario30_min32_mx4_res50_q5_ord2;T4;32;30400;50;2;0.9252742712993823;1.0230422514295892;0.7371198861570676
cenario31_min32_mx4_res50_q10_ord1;T4;32;30400;50;1;0.9445569879199616;0.8775538084739054;0.748332093794839
cenario32_min32_mx4_res50_q10_ord2;T4;32;30400;50;2;0.9040623643642747;1.0230422514295892;0.7840587606557428
cenario33_min32_mx8_res30_q5_ord1;T4;32;15200;30;1;0.9633302324925357;0.926315477344407;0.7379296217655318
cenario34_min32_mx8_res30_q5_ord2;T4;32;15200;30;2;0.9261958066806196;1.077766042898577;0.765853983736104
cenario35_min32_mx8_res30_q10_ord1;T4;32;15200;30;1;0.9494810573743641;0.926315477344407;0.7869958622434625
cenario36_min32_mx8_res30_q10_ord2;T4;32;15200;30;2;0.9088621661638328;1.077766042898577;0.808527462073446
cenario37_min32_mx8_res50_q5_ord1;T4;32;15200;50;1;0.9639072313094573;0.9284352773072487;0.7031816065973917
cenario38_min32_mx8_res50_q5_ord2;T4;32;15200;50;2;0.9229580286797043;1.0709287839742003;0.8336023341406307
cenario39_min32_mx8_res50_q10_ord1;T4;32;15200;50;1;0.9489418076861103;0.9284352773072487;0.7553555498692033
cenario40_min32_mx8_res50_q10_ord2;T4;32;15200;50;2;0.9015867018011919;1.0709287839742003;0.8653967071421498
cenario41_min32_mx10_res30_q5_ord1;T4;32;12160;30;1;0.958504719847066;0.9370362016090091;0.7450643425416184
cenario42_min32_mx10_res30_q5_ord2;T4;32;12160;30;2;0.9217767130940844;1.0897856343351935;0.8169787414275547
cenario43_min32_mx10_res30_q10_ord1;T4;32;12160;30;1;0.9425025789886549;0.9370362016090091;0.7881670574015756
cenario44_min32_mx10_res30_q10_ord2;T4;32;12160;30;2;0.9041088912625641;1.0897856343351935;0.8456497377371726
cenario45_min32_mx10_res50_q5_ord1;T4;32;12160;50;1;0.9630729528378261;0.9468917002120413;0.7512185692952915
cenario46_min32_mx10_res50_q5_ord2;T4;32;12160;50;2;0.9230985014133697;1.0904367985497063;0.8039267023574546
cenario47_min32_mx10_res50_q10_ord1;T4;32;12160;50;1;0.9483869135669332;0.9468917002120413;0.7905846589145815
cenario48_min32_mx10_res50_q10_ord2;T4;32;12160;50;2;0.9048435537273972;1.0904367985497063;0.837751857930292
cenario49_min64_mx4_res30_q5_ord1;T4;64;30400;30;1;0.9780845913600201;0.8053687494786927;0.5978611618114931
