Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario53_min64_mx4_res50_q5_ord1;Fp2;-4.5;0.81;-4.67;0.89;0.68;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;-4.0;0.81;-4.23;0.87;0.75;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;-3.5;0.8;-3.8;0.85;0.81;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;-3.0;0.79;-3.37;0.84;0.86;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;-2.5;0.78;-2.96;0.82;0.9;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;-2.0;0.78;-2.55;0.81;0.94;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;-1.5;0.77;-2.15;0.79;0.97;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;-1.0;0.76;-1.76;0.78;0.98;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;-0.5;0.75;-1.38;0.76;1.0;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;0.5;0.74;-0.63;0.73;1.0;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;1.0;0.73;-0.27;0.7;0.98;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;1.5;0.71;0.07;0.68;0.95;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;2.0;0.7;0.41;0.65;0.89;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;2.5;0.69;0.72;0.61;0.81;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;3.0;0.67;1.02;0.57;0.69;0.99
cenario53_min64_mx4_res50_q5_ord1;Fp2;3.5;0.65;1.29;0.53;0.56;0.98
cenario53_min64_mx4_res50_q5_ord1;Fp2;4.0;0.64;1.55;0.49;0.43;0.98
cenario53_min64_mx4_res50_q5_ord1;Fp2;4.5;0.62;1.78;0.46;0.31;0.98
cenario53_min64_mx4_res50_q5_ord1;Fp2;5.0;0.6;2.01;0.45;0.25;0.98
cenario54_min64_mx4_res50_q5_ord2;Fp2;-5.0;0.85;-5.24;0.9;0.73;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;-4.5;0.84;-4.79;0.9;0.75;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;-4.0;0.84;-4.34;0.88;0.81;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;-3.5;0.83;-3.9;0.87;0.85;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;-3.0;0.82;-3.47;0.86;0.89;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;-2.5;0.82;-3.04;0.85;0.93;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;-2.0;0.81;-2.62;0.83;0.95;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;-1.5;0.81;-2.21;0.82;0.97;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;-1.0;0.8;-1.8;0.81;0.99;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;-0.5;0.79;-1.4;0.8;1.0;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;0.5;0.78;-0.61;0.78;1.0;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;1.0;0.78;-0.22;0.76;0.99;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;1.5;0.77;0.15;0.74;0.96;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;2.0;0.76;0.52;0.72;0.92;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;2.5;0.75;0.87;0.69;0.85;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;3.0;0.73;1.2;0.65;0.74;0.99
cenario54_min64_mx4_res50_q5_ord2;Fp2;3.5;0.72;1.52;0.6;0.59;0.98
cenario54_min64_mx4_res50_q5_ord2;Fp2;4.0;0.7;1.81;0.56;0.44;0.98
cenario54_min64_mx4_res50_q5_ord2;Fp2;4.5;0.68;2.08;0.53;0.29;0.98
cenario54_min64_mx4_res50_q5_ord2;Fp2;5.0;0.67;2.33;0.51;0.22;0.98
cenario55_min64_mx4_res50_q10_ord1;Fp2;-10.0;0.88;-9.84;0.97;0.18;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;-9.0;0.87;-8.87;0.96;0.2;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;-8.0;0.86;-7.91;0.96;0.27;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;-7.0;0.85;-6.96;0.94;0.36;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;-6.0;0.84;-6.03;0.92;0.48;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;-5.0;0.82;-5.11;0.9;0.62;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;-4.0;0.81;-4.23;0.87;0.75;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;-3.0;0.79;-3.37;0.84;0.86;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;-2.0;0.78;-2.55;0.81;0.94;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;-1.0;0.76;-1.76;0.78;0.99;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;1.0;0.73;-0.27;0.7;0.98;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;2.0;0.7;0.41;0.65;0.89;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;3.0;0.67;1.02;0.57;0.69;0.99
cenario55_min64_mx4_res50_q10_ord1;Fp2;4.0;0.64;1.55;0.5;0.44;0.98
cenario55_min64_mx4_res50_q10_ord1;Fp2;5.0;0.6;2.01;0.45;0.23;0.98
cenario55_min64_mx4_res50_q10_ord1;Fp2;6.0;0.57;2.44;0.42;0.11;0.98
cenario55_min64_mx4_res50_q10_ord1;Fp2;7.0;0.55;2.86;0.42;0.05;0.97
cenario55_min64_mx4_res50_q10_ord1;Fp2;8.0;0.53;3.27;0.41;0.02;0.97
cenario55_min64_mx4_res50_q10_ord1;Fp2;9.0;0.52;3.68;0.41;0.01;0.97
cenario55_min64_mx4_res50_q10_ord1;Fp2;10.0;0.51;4.09;0.41;0.0;0.96
cenario56_min64_mx4_res50_q10_ord2;Fp2;-10.0;0.9;-9.97;0.97;0.29;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;-9.0;0.89;-9.0;0.97;0.32;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;-8.0;0.88;-8.04;0.96;0.39;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;-7.0;0.87;-7.09;0.94;0.49;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;-6.0;0.86;-6.15;0.93;0.59;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;-5.0;0.85;-5.24;0.91;0.7;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;-4.0;0.84;-4.34;0.88;0.81;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;-3.0;0.82;-3.47;0.86;0.89;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;-2.0;0.81;-2.62;0.83;0.95;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;-1.0;0.8;-1.8;0.81;0.99;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;1.0;0.78;-0.22;0.76;0.98;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;2.0;0.76;0.52;0.71;0.91;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;3.0;0.73;1.2;0.64;0.73;0.99
cenario56_min64_mx4_res50_q10_ord2;Fp2;4.0;0.7;1.81;0.56;0.45;0.98
cenario56_min64_mx4_res50_q10_ord2;Fp2;5.0;0.67;2.33;0.5;0.19;0.98
cenario56_min64_mx4_res50_q10_ord2;Fp2;6.0;0.64;2.81;0.47;0.03;0.97
cenario56_min64_mx4_res50_q10_ord2;Fp2;7.0;0.61;3.28;0.46;-0.04;0.96
cenario56_min64_mx4_res50_q10_ord2;Fp2;8.0;0.59;3.74;0.46;-0.06;0.96
cenario56_min64_mx4_res50_q10_ord2;Fp2;9.0;0.58;4.2;0.46;-0.07;0.96
cenario56_min64_mx4_res50_q10_ord2;Fp2;10.0;0.57;4.66;0.46;-0.07;0.95
cenario57_min64_mx8_res30_q5_ord1;Fp2;-5.0;0.85;-5.24;0.92;0.65;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;-4.5;0.84;-4.78;0.91;0.69;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;-4.0;0.83;-4.33;0.89;0.76;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;-3.5;0.82;-3.88;0.88;0.82;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;-3.0;0.82;-3.45;0.86;0.87;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;-2.5;0.81;-3.02;0.85;0.91;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;-2.0;0.8;-2.6;0.83;0.94;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;-1.5;0.8;-2.19;0.82;0.97;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;-1.0;0.79;-1.79;0.8;0.99;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;-0.5;0.78;-1.39;0.79;1.0;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;0.5;0.77;-0.62;0.76;1.0;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;1.0;0.76;-0.24;0.74;0.98;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;1.5;0.75;0.12;0.71;0.95;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;2.0;0.74;0.47;0.68;0.89;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;2.5;0.72;0.8;0.64;0.81;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;3.0;0.7;1.11;0.6;0.68;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;3.5;0.69;1.4;0.55;0.54;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;4.0;0.67;1.67;0.51;0.39;0.99
cenario57_min64_mx8_res30_q5_ord1;Fp2;4.5;0.65;1.92;0.48;0.26;0.98
cenario57_min64_mx8_res30_q5_ord1;Fp2;5.0;0.63;2.15;0.47;0.21;0.98
cenario58_min64_mx8_res30_q5_ord2;Fp2;-5.0;0.87;-5.34;0.92;0.73;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;-4.5;0.86;-4.88;0.92;0.76;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;-4.0;0.86;-4.43;0.9;0.81;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;-3.5;0.85;-3.98;0.89;0.86;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;-3.0;0.84;-3.53;0.88;0.89;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;-2.5;0.84;-3.1;0.87;0.93;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;-2.0;0.83;-2.67;0.86;0.95;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;-1.5;0.83;-2.24;0.84;0.97;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;-1.0;0.82;-1.82;0.83;0.99;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;-0.5;0.81;-1.41;0.82;1.0;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;0.5;0.8;-0.6;0.79;1.0;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;1.0;0.79;-0.21;0.78;0.98;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;1.5;0.79;0.18;0.76;0.96;0.99
cenario58_min64_mx8_res30_q5_ord2;Fp2;2.0;0.78;0.55;0.73;0.91;0.98
cenario58_min64_mx8_res30_q5_ord2;Fp2;2.5;0.76;0.91;0.69;0.83;0.98
cenario58_min64_mx8_res30_q5_ord2;Fp2;3.0;0.75;1.24;0.65;0.71;0.98
cenario58_min64_mx8_res30_q5_ord2;Fp2;3.5;0.73;1.56;0.6;0.56;0.97
cenario58_min64_mx8_res30_q5_ord2;Fp2;4.0;0.71;1.85;0.56;0.39;0.97
cenario58_min64_mx8_res30_q5_ord2;Fp2;4.5;0.69;2.12;0.52;0.23;0.97
cenario58_min64_mx8_res30_q5_ord2;Fp2;5.0;0.67;2.37;0.51;0.16;0.96
cenario59_min64_mx8_res30_q10_ord1;Fp2;-10.0;0.91;-10.07;0.99;0.21;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;-9.0;0.9;-9.08;0.98;0.23;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;-8.0;0.89;-8.1;0.98;0.29;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;-7.0;0.88;-7.13;0.97;0.37;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;-6.0;0.86;-6.17;0.95;0.49;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;-5.0;0.85;-5.24;0.92;0.62;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;-4.0;0.83;-4.33;0.89;0.76;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;-3.0;0.82;-3.45;0.86;0.87;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;-2.0;0.8;-2.6;0.83;0.94;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;-1.0;0.79;-1.79;0.8;0.99;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;1.0;0.76;-0.24;0.73;0.98;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;2.0;0.74;0.47;0.68;0.89;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;3.0;0.7;1.11;0.6;0.68;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;4.0;0.67;1.67;0.52;0.41;0.99
cenario59_min64_mx8_res30_q10_ord1;Fp2;5.0;0.63;2.15;0.47;0.19;0.98
cenario59_min64_mx8_res30_q10_ord1;Fp2;6.0;0.6;2.6;0.45;0.07;0.98
cenario59_min64_mx8_res30_q10_ord1;Fp2;7.0;0.58;3.04;0.44;0.03;0.98
cenario59_min64_mx8_res30_q10_ord1;Fp2;8.0;0.56;3.48;0.44;0.02;0.97
cenario59_min64_mx8_res30_q10_ord1;Fp2;9.0;0.55;3.92;0.44;0.01;0.97
cenario59_min64_mx8_res30_q10_ord1;Fp2;10.0;0.54;4.36;0.44;0.01;0.97
cenario60_min64_mx8_res30_q10_ord2;Fp2;-10.0;0.92;-10.19;0.99;0.25;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;-9.0;0.91;-9.2;0.99;0.29;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;-8.0;0.9;-8.21;0.98;0.37;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;-7.0;0.89;-7.24;0.97;0.47;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;-6.0;0.88;-6.28;0.95;0.59;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;-5.0;0.87;-5.34;0.93;0.7;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;-4.0;0.86;-4.43;0.9;0.81;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;-3.0;0.84;-3.53;0.88;0.89;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;-2.0;0.83;-2.67;0.86;0.95;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;-1.0;0.82;-1.82;0.83;0.99;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;1.0;0.79;-0.21;0.77;0.98;0.99
cenario60_min64_mx8_res30_q10_ord2;Fp2;2.0;0.78;0.55;0.73;0.9;0.98
cenario60_min64_mx8_res30_q10_ord2;Fp2;3.0;0.75;1.24;0.65;0.7;0.98
cenario60_min64_mx8_res30_q10_ord2;Fp2;4.0;0.71;1.85;0.56;0.4;0.97
cenario60_min64_mx8_res30_q10_ord2;Fp2;5.0;0.67;2.37;0.5;0.12;0.96
cenario60_min64_mx8_res30_q10_ord2;Fp2;6.0;0.64;2.85;0.47;-0.06;0.95
cenario60_min64_mx8_res30_q10_ord2;Fp2;7.0;0.61;3.3;0.45;-0.13;0.95
cenario60_min64_mx8_res30_q10_ord2;Fp2;8.0;0.59;3.75;0.45;-0.16;0.94
cenario60_min64_mx8_res30_q10_ord2;Fp2;9.0;0.58;4.2;0.45;-0.16;0.94
cenario60_min64_mx8_res30_q10_ord2;Fp2;10.0;0.57;4.65;0.45;-0.15;0.94
cenario61_min64_mx8_res50_q5_ord1;Fp2;-5.0;0.84;-5.2;0.9;0.69;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;-4.5;0.83;-4.75;0.9;0.72;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;-4.0;0.83;-4.3;0.88;0.78;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;-3.5;0.82;-3.87;0.87;0.83;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;-3.0;0.81;-3.44;0.85;0.87;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;-2.5;0.81;-3.01;0.84;0.91;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;-2.0;0.8;-2.6;0.83;0.94;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;-1.5;0.79;-2.19;0.81;0.97;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;-1.0;0.78;-1.78;0.8;0.99;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;-0.5;0.78;-1.39;0.78;1.0;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;0.5;0.76;-0.62;0.75;1.0;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;1.0;0.75;-0.25;0.73;0.98;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;1.5;0.74;0.11;0.71;0.95;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;2.0;0.73;0.46;0.67;0.89;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;2.5;0.72;0.79;0.63;0.79;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;3.0;0.7;1.09;0.59;0.66;0.99
cenario61_min64_mx8_res50_q5_ord1;Fp2;3.5;0.68;1.37;0.54;0.51;0.98
cenario61_min64_mx8_res50_q5_ord1;Fp2;4.0;0.66;1.63;0.5;0.36;0.98
cenario61_min64_mx8_res50_q5_ord1;Fp2;4.5;0.64;1.87;0.47;0.23;0.98
cenario61_min64_mx8_res50_q5_ord1;Fp2;5.0;0.62;2.1;0.45;0.18;0.97
cenario62_min64_mx8_res50_q5_ord2;Fp2;-5.0;0.87;-5.35;0.92;0.76;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;-4.5;0.86;-4.89;0.91;0.78;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;-4.0;0.86;-4.43;0.9;0.82;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;-3.5;0.85;-3.99;0.89;0.87;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;-3.0;0.85;-3.54;0.88;0.9;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;-2.5;0.84;-3.11;0.87;0.93;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;-2.0;0.84;-2.67;0.86;0.96;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;-1.5;0.83;-2.25;0.85;0.97;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;-1.0;0.83;-1.83;0.84;0.99;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;-0.5;0.82;-1.41;0.83;1.0;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;0.5;0.81;-0.6;0.8;1.0;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;1.0;0.8;-0.2;0.78;0.98;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;1.5;0.79;0.19;0.76;0.96;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;2.0;0.78;0.56;0.74;0.92;0.99
cenario62_min64_mx8_res50_q5_ord2;Fp2;2.5;0.77;0.93;0.71;0.84;0.98
cenario62_min64_mx8_res50_q5_ord2;Fp2;3.0;0.76;1.27;0.67;0.74;0.98
cenario62_min64_mx8_res50_q5_ord2;Fp2;3.5;0.74;1.6;0.63;0.6;0.98
cenario62_min64_mx8_res50_q5_ord2;Fp2;4.0;0.72;1.9;0.59;0.45;0.98
cenario62_min64_mx8_res50_q5_ord2;Fp2;4.5;0.71;2.18;0.55;0.3;0.97
cenario62_min64_mx8_res50_q5_ord2;Fp2;5.0;0.69;2.45;0.54;0.23;0.97
cenario63_min64_mx8_res50_q10_ord1;Fp2;-10.0;0.9;-9.96;0.97;0.23;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;-9.0;0.89;-8.98;0.97;0.26;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;-8.0;0.88;-8.02;0.96;0.33;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;-7.0;0.87;-7.06;0.95;0.42;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;-6.0;0.85;-6.12;0.93;0.53;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;-5.0;0.84;-5.2;0.91;0.66;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;-4.0;0.83;-4.3;0.88;0.78;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;-3.0;0.81;-3.44;0.85;0.87;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;-2.0;0.8;-2.6;0.83;0.94;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;-1.0;0.78;-1.78;0.8;0.99;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;1.0;0.75;-0.25;0.73;0.98;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;2.0;0.73;0.46;0.67;0.88;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;3.0;0.7;1.09;0.59;0.66;0.99
cenario63_min64_mx8_res50_q10_ord1;Fp2;4.0;0.66;1.63;0.5;0.38;0.98
cenario63_min64_mx8_res50_q10_ord1;Fp2;5.0;0.62;2.1;0.45;0.16;0.97
cenario63_min64_mx8_res50_q10_ord1;Fp2;6.0;0.59;2.53;0.43;0.04;0.97
cenario63_min64_mx8_res50_q10_ord1;Fp2;7.0;0.57;2.96;0.42;-0.0;0.96
cenario63_min64_mx8_res50_q10_ord1;Fp2;8.0;0.55;3.38;0.42;-0.01;0.96
cenario63_min64_mx8_res50_q10_ord1;Fp2;9.0;0.53;3.8;0.42;-0.01;0.95
cenario63_min64_mx8_res50_q10_ord1;Fp2;10.0;0.52;4.22;0.42;-0.01;0.95
cenario64_min64_mx8_res50_q10_ord2;Fp2;-10.0;0.92;-10.17;0.99;0.29;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;-9.0;0.91;-9.18;0.98;0.33;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;-8.0;0.9;-8.2;0.97;0.41;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;-7.0;0.89;-7.23;0.96;0.52;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;-6.0;0.88;-6.28;0.94;0.63;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;-5.0;0.87;-5.35;0.92;0.73;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;-4.0;0.86;-4.43;0.9;0.83;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;-3.0;0.85;-3.54;0.88;0.9;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;-2.0;0.84;-2.67;0.86;0.96;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;-1.0;0.83;-1.83;0.84;0.99;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;1.0;0.8;-0.2;0.78;0.98;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;2.0;0.78;0.56;0.74;0.91;0.99
cenario64_min64_mx8_res50_q10_ord2;Fp2;3.0;0.76;1.27;0.67;0.73;0.98
cenario64_min64_mx8_res50_q10_ord2;Fp2;4.0;0.72;1.9;0.59;0.46;0.98
cenario64_min64_mx8_res50_q10_ord2;Fp2;5.0;0.69;2.45;0.53;0.19;0.97
cenario64_min64_mx8_res50_q10_ord2;Fp2;6.0;0.66;2.96;0.5;0.02;0.96
cenario64_min64_mx8_res50_q10_ord2;Fp2;7.0;0.63;3.44;0.48;-0.06;0.96
cenario64_min64_mx8_res50_q10_ord2;Fp2;8.0;0.62;3.92;0.48;-0.09;0.95
cenario64_min64_mx8_res50_q10_ord2;Fp2;9.0;0.6;4.4;0.48;-0.1;0.95
cenario64_min64_mx8_res50_q10_ord2;Fp2;10.0;0.59;4.88;0.48;-0.1;0.94
cenario65_min64_mx10_res30_q5_ord1;Fp2;-5.0;0.86;-5.32;0.94;0.61;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;-4.5;0.86;-4.85;0.93;0.65;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;-4.0;0.85;-4.39;0.92;0.72;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;-3.5;0.84;-3.94;0.9;0.79;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;-3.0;0.83;-3.49;0.88;0.85;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;-2.5;0.82;-3.05;0.86;0.89;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;-2.0;0.81;-2.63;0.85;0.93;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;-1.5;0.8;-2.21;0.83;0.96;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;-1.0;0.8;-1.8;0.81;0.98;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;-0.5;0.79;-1.39;0.8;1.0;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;0.5;0.77;-0.61;0.76;1.0;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;1.0;0.76;-0.24;0.74;0.98;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;1.5;0.75;0.13;0.72;0.95;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;2.0;0.74;0.48;0.68;0.89;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;2.5;0.72;0.81;0.64;0.8;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;3.0;0.71;1.12;0.6;0.67;0.99
cenario65_min64_mx10_res30_q5_ord1;Fp2;3.5;0.69;1.41;0.55;0.52;0.98
cenario65_min64_mx10_res30_q5_ord1;Fp2;4.0;0.67;1.67;0.51;0.36;0.98
cenario65_min64_mx10_res30_q5_ord1;Fp2;4.5;0.65;1.92;0.48;0.23;0.98
cenario65_min64_mx10_res30_q5_ord1;Fp2;5.0;0.63;2.15;0.46;0.17;0.97
cenario66_min64_mx10_res30_q5_ord2;Fp2;-5.0;0.88;-5.41;0.93;0.73;0.99
cenario66_min64_mx10_res30_q5_ord2;Fp2;-4.5;0.88;-4.94;0.93;0.76;0.99
cenario66_min64_mx10_res30_q5_ord2;Fp2;-4.0;0.87;-4.48;0.92;0.81;0.99
cenario66_min64_mx10_res30_q5_ord2;Fp2;-3.5;0.86;-4.02;0.9;0.86;0.99
cenario66_min64_mx10_res30_q5_ord2;Fp2;-3.0;0.86;-3.57;0.89;0.89;0.99
cenario66_min64_mx10_res30_q5_ord2;Fp2;-2.5;0.85;-3.13;0.88;0.93;0.99
cenario66_min64_mx10_res30_q5_ord2;Fp2;-2.0;0.85;-2.69;0.87;0.95;0.99
cenario66_min64_mx10_res30_q5_ord2;Fp2;-1.5;0.84;-2.26;0.86;0.97;0.99
