Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario67_min64_mx10_res30_q10_ord1;O2;-10.0;1.01;-11.1;1.11;0.01;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;-9.0;1.0;-9.99;1.11;0.03;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;-8.0;0.99;-8.88;1.1;0.07;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;-7.0;0.97;-7.79;1.09;0.14;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;-6.0;0.95;-6.7;1.08;0.24;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;-5.0;0.93;-5.63;1.05;0.38;0.98
cenario67_min64_mx10_res30_q10_ord1;O2;-4.0;0.9;-4.6;1.01;0.55;0.98
cenario67_min64_mx10_res30_q10_ord1;O2;-3.0;0.87;-3.61;0.96;0.73;0.98
cenario67_min64_mx10_res30_q10_ord1;O2;-2.0;0.84;-2.68;0.9;0.87;0.98
cenario67_min64_mx10_res30_q10_ord1;O2;-1.0;0.8;-1.8;0.84;0.97;0.98
cenario67_min64_mx10_res30_q10_ord1;O2;1.0;0.73;-0.27;0.7;0.97;0.98
cenario67_min64_mx10_res30_q10_ord1;O2;2.0;0.7;0.4;0.64;0.87;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;3.0;0.67;1.01;0.58;0.74;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;4.0;0.64;1.57;0.54;0.6;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;5.0;0.62;2.1;0.51;0.48;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;6.0;0.6;2.6;0.49;0.37;0.97
cenario67_min64_mx10_res30_q10_ord1;O2;7.0;0.58;3.09;0.48;0.28;0.96
cenario67_min64_mx10_res30_q10_ord1;O2;8.0;0.57;3.56;0.47;0.22;0.96
cenario67_min64_mx10_res30_q10_ord1;O2;9.0;0.56;4.03;0.47;0.17;0.96
cenario67_min64_mx10_res30_q10_ord1;O2;10.0;0.55;4.5;0.46;0.15;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;-10.0;1.05;-11.49;1.15;0.0;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;-9.0;1.04;-10.34;1.15;0.03;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;-8.0;1.02;-9.2;1.14;0.11;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;-7.0;1.01;-8.06;1.12;0.21;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;-6.0;0.99;-6.95;1.1;0.33;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;-5.0;0.97;-5.86;1.08;0.48;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;-4.0;0.95;-4.8;1.04;0.64;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;-3.0;0.93;-3.78;1.0;0.79;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;-2.0;0.9;-2.8;0.95;0.9;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;-1.0;0.88;-1.88;0.9;0.97;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;1.0;0.82;-0.18;0.8;0.97;0.97
cenario68_min64_mx10_res30_q10_ord2;O2;2.0;0.8;0.59;0.74;0.89;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;3.0;0.77;1.31;0.69;0.75;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;4.0;0.74;1.97;0.63;0.56;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;5.0;0.71;2.57;0.59;0.36;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;6.0;0.69;3.14;0.56;0.19;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;7.0;0.67;3.68;0.54;0.09;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;8.0;0.65;4.21;0.53;0.03;0.96
cenario68_min64_mx10_res30_q10_ord2;O2;9.0;0.64;4.74;0.53;-0.0;0.95
cenario68_min64_mx10_res30_q10_ord2;O2;10.0;0.63;5.27;0.53;-0.02;0.95
cenario69_min64_mx10_res50_q5_ord1;O2;-5.0;0.93;-5.67;1.05;0.42;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;-4.5;0.92;-5.14;1.04;0.46;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;-4.0;0.91;-4.63;1.02;0.55;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;-3.5;0.89;-4.12;1.0;0.64;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;-3.0;0.88;-3.63;0.97;0.72;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;-2.5;0.86;-3.15;0.94;0.8;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;-2.0;0.84;-2.69;0.91;0.87;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;-1.5;0.83;-2.24;0.88;0.92;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;-1.0;0.81;-1.81;0.85;0.97;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;-0.5;0.79;-1.4;0.81;0.99;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;0.5;0.76;-0.62;0.74;0.99;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;1.0;0.74;-0.26;0.7;0.97;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;1.5;0.72;0.08;0.67;0.92;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;2.0;0.71;0.41;0.64;0.87;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;2.5;0.69;0.72;0.61;0.8;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;3.0;0.67;1.02;0.58;0.73;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;3.5;0.66;1.31;0.56;0.66;0.98
cenario69_min64_mx10_res50_q5_ord1;O2;4.0;0.65;1.58;0.54;0.58;0.97
cenario69_min64_mx10_res50_q5_ord1;O2;4.5;0.63;1.85;0.52;0.51;0.97
cenario69_min64_mx10_res50_q5_ord1;O2;5.0;0.62;2.11;0.52;0.48;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;-5.0;0.97;-5.86;1.07;0.49;0.98
cenario70_min64_mx10_res50_q5_ord2;O2;-4.5;0.96;-5.33;1.06;0.54;0.98
cenario70_min64_mx10_res50_q5_ord2;O2;-4.0;0.95;-4.8;1.05;0.62;0.98
cenario70_min64_mx10_res50_q5_ord2;O2;-3.5;0.94;-4.28;1.02;0.7;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;-3.0;0.93;-3.78;1.0;0.77;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;-2.5;0.91;-3.28;0.98;0.84;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;-2.0;0.9;-2.8;0.95;0.89;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;-1.5;0.89;-2.33;0.93;0.94;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;-1.0;0.87;-1.87;0.9;0.97;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;-0.5;0.86;-1.43;0.87;0.99;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;0.5;0.83;-0.58;0.82;0.99;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;1.0;0.82;-0.18;0.79;0.97;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;1.5;0.8;0.21;0.76;0.94;0.97
cenario70_min64_mx10_res50_q5_ord2;O2;2.0;0.79;0.58;0.73;0.89;0.96
cenario70_min64_mx10_res50_q5_ord2;O2;2.5;0.78;0.94;0.71;0.83;0.96
cenario70_min64_mx10_res50_q5_ord2;O2;3.0;0.76;1.29;0.68;0.75;0.96
cenario70_min64_mx10_res50_q5_ord2;O2;3.5;0.75;1.62;0.65;0.66;0.96
cenario70_min64_mx10_res50_q5_ord2;O2;4.0;0.73;1.94;0.62;0.56;0.96
cenario70_min64_mx10_res50_q5_ord2;O2;4.5;0.72;2.24;0.6;0.45;0.96
cenario70_min64_mx10_res50_q5_ord2;O2;5.0;0.71;2.53;0.59;0.39;0.96
cenario71_min64_mx10_res50_q10_ord1;O2;-10.0;1.02;-11.16;1.12;0.01;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;-9.0;1.0;-10.04;1.11;0.03;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;-8.0;0.99;-8.93;1.11;0.08;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;-7.0;0.98;-7.83;1.1;0.15;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;-6.0;0.96;-6.74;1.08;0.25;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;-5.0;0.93;-5.67;1.06;0.39;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;-4.0;0.91;-4.63;1.02;0.55;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;-3.0;0.88;-3.63;0.97;0.72;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;-2.0;0.84;-2.69;0.91;0.87;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;-1.0;0.81;-1.81;0.84;0.97;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;1.0;0.74;-0.26;0.71;0.97;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;2.0;0.71;0.41;0.64;0.87;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;3.0;0.67;1.02;0.59;0.74;0.98
cenario71_min64_mx10_res50_q10_ord1;O2;4.0;0.65;1.58;0.54;0.59;0.97
cenario71_min64_mx10_res50_q10_ord1;O2;5.0;0.62;2.11;0.51;0.45;0.97
cenario71_min64_mx10_res50_q10_ord1;O2;6.0;0.6;2.61;0.49;0.33;0.97
cenario71_min64_mx10_res50_q10_ord1;O2;7.0;0.58;3.08;0.47;0.23;0.97
cenario71_min64_mx10_res50_q10_ord1;O2;8.0;0.57;3.55;0.46;0.16;0.97
cenario71_min64_mx10_res50_q10_ord1;O2;9.0;0.56;4.01;0.46;0.11;0.97
cenario71_min64_mx10_res50_q10_ord1;O2;10.0;0.55;4.47;0.46;0.09;0.96
cenario72_min64_mx10_res50_q10_ord2;O2;-10.0;1.05;-11.51;1.15;0.02;0.98
cenario72_min64_mx10_res50_q10_ord2;O2;-9.0;1.04;-10.36;1.15;0.05;0.98
cenario72_min64_mx10_res50_q10_ord2;O2;-8.0;1.03;-9.21;1.14;0.11;0.98
cenario72_min64_mx10_res50_q10_ord2;O2;-7.0;1.01;-8.08;1.13;0.19;0.98
cenario72_min64_mx10_res50_q10_ord2;O2;-6.0;0.99;-6.96;1.11;0.31;0.98
cenario72_min64_mx10_res50_q10_ord2;O2;-5.0;0.97;-5.86;1.08;0.46;0.98
cenario72_min64_mx10_res50_q10_ord2;O2;-4.0;0.95;-4.8;1.04;0.62;0.98
cenario72_min64_mx10_res50_q10_ord2;O2;-3.0;0.93;-3.78;1.0;0.77;0.97
cenario72_min64_mx10_res50_q10_ord2;O2;-2.0;0.9;-2.8;0.95;0.9;0.97
cenario72_min64_mx10_res50_q10_ord2;O2;-1.0;0.87;-1.87;0.9;0.97;0.97
cenario72_min64_mx10_res50_q10_ord2;O2;1.0;0.82;-0.18;0.79;0.97;0.97
cenario72_min64_mx10_res50_q10_ord2;O2;2.0;0.79;0.58;0.73;0.89;0.96
cenario72_min64_mx10_res50_q10_ord2;O2;3.0;0.76;1.29;0.68;0.75;0.96
cenario72_min64_mx10_res50_q10_ord2;O2;4.0;0.73;1.94;0.62;0.56;0.96
cenario72_min64_mx10_res50_q10_ord2;O2;5.0;0.71;2.53;0.58;0.35;0.96
cenario72_min64_mx10_res50_q10_ord2;O2;6.0;0.68;3.09;0.54;0.18;0.95
cenario72_min64_mx10_res50_q10_ord2;O2;7.0;0.66;3.62;0.53;0.06;0.95
cenario72_min64_mx10_res50_q10_ord2;O2;8.0;0.64;4.14;0.52;-0.02;0.95
cenario72_min64_mx10_res50_q10_ord2;O2;9.0;0.63;4.65;0.51;-0.06;0.95
cenario72_min64_mx10_res50_q10_ord2;O2;10.0;0.62;5.16;0.51;-0.08;0.94
cenario73_min128_mx4_res30_q5_ord1;O2;-5.0;0.82;-5.11;0.92;0.51;0.98
cenario73_min128_mx4_res30_q5_ord1;O2;-4.5;0.81;-4.65;0.91;0.55;0.98
cenario73_min128_mx4_res30_q5_ord1;O2;-4.0;0.8;-4.2;0.89;0.63;0.99
cenario73_min128_mx4_res30_q5_ord1;O2;-3.5;0.79;-3.76;0.87;0.7;0.99
cenario73_min128_mx4_res30_q5_ord1;O2;-3.0;0.78;-3.33;0.85;0.78;0.99
cenario73_min128_mx4_res30_q5_ord1;O2;-2.5;0.76;-2.91;0.83;0.84;0.99
cenario73_min128_mx4_res30_q5_ord1;O2;-2.0;0.75;-2.5;0.8;0.9;0.99
cenario73_min128_mx4_res30_q5_ord1;O2;-1.5;0.74;-2.11;0.78;0.94;0.99
cenario73_min128_mx4_res30_q5_ord1;O2;-1.0;0.72;-1.72;0.75;0.97;0.99
cenario73_min128_mx4_res30_q5_ord1;O2;-0.5;0.71;-1.35;0.72;0.99;0.99
cenario73_min128_mx4_res30_q5_ord1;O2;0.5;0.68;-0.66;0.67;0.99;0.99
